Date,Month,Year,Quarter,Day_of_Week,Product,Units_Produced,Units_Sold,Wastage_Units,Raw_Material_Cost_INR,Revenue_INR,Profit_INR,Profit_Margin_Pct
2023-11-22,November,2023,Q4,Wednesday,Cookies,164,149,12,1283.01,2235,951.99,42.59
2023-11-22,November,2023,Q4,Wednesday,Bread,105,86,15,1203.93,1892,688.07,36.37
2023-11-22,November,2023,Q4,Wednesday,Rusk,137,125,7,793.6,1500,706.4,47.09
2023-11-23,November,2023,Q4,Thursday,Cookies,160,143,16,1249.13,2145,895.87,41.77
2023-11-23,November,2023,Q4,Thursday,Bread,104,94,6,1223.44,2068,844.56,40.84
2023-11-23,November,2023,Q4,Thursday,Rusk,147,122,21,867.44,1464,596.56,40.75
2023-11-24,November,2023,Q4,Friday,Cookies,197,165,27,1498.17,2475,976.83,39.47
2023-11-24,November,2023,Q4,Friday,Bread,137,116,19,1576.81,2552,975.19,38.21
2023-11-24,November,2023,Q4,Friday,Rusk,151,129,22,909.4,1548,638.6,41.25
2023-11-25,November,2023,Q4,Saturday,Cookies,175,159,13,1392.99,2385,992.01,41.59
2023-11-25,November,2023,Q4,Saturday,Bread,134,113,16,1687.66,2486,798.34,32.11
2023-11-25,November,2023,Q4,Saturday,Rusk,155,139,16,933.1,1668,734.9,44.06
2023-11-27,November,2023,Q4,Monday,Cookies,158,145,10,1324.35,2175,850.65,39.11
2023-11-27,November,2023,Q4,Monday,Bread,115,104,11,1394.25,2288,893.75,39.06
2023-11-27,November,2023,Q4,Monday,Rusk,127,111,13,776.86,1332,555.14,41.68
2023-11-28,November,2023,Q4,Tuesday,Cookies,162,138,24,1310.43,2070,759.57,36.69
2023-11-28,November,2023,Q4,Tuesday,Bread,105,90,13,1218.48,1980,761.52,38.46
2023-11-28,November,2023,Q4,Tuesday,Rusk,131,116,11,780.64,1392,611.36,43.92
2023-11-29,November,2023,Q4,Wednesday,Cookies,171,152,16,1408.22,2280,871.78,38.24
2023-11-29,November,2023,Q4,Wednesday,Bread,109,96,9,1348.55,2112,763.45,36.15
2023-11-29,November,2023,Q4,Wednesday,Rusk,127,115,9,762.34,1380,617.66,44.76
2023-11-30,November,2023,Q4,Thursday,Cookies,154,142,7,1250.27,2130,879.73,41.3
2023-11-30,November,2023,Q4,Thursday,Bread,108,93,10,1356.52,2046,689.48,33.7
2023-11-30,November,2023,Q4,Thursday,Rusk,136,115,18,786.58,1380,593.42,43.0
2023-12-01,December,2023,Q4,Friday,Cookies,197,169,26,1589.1,2535,945.9,37.31
2023-12-01,December,2023,Q4,Friday,Bread,135,124,11,1553.98,2728,1174.02,43.04
2023-12-01,December,2023,Q4,Friday,Rusk,160,143,14,995.24,1716,720.76,42.0
2023-12-02,December,2023,Q4,Saturday,Cookies,184,158,26,1539.44,2370,830.56,35.04
2023-12-02,December,2023,Q4,Saturday,Bread,123,111,10,1534.38,2442,907.62,37.17
2023-12-02,December,2023,Q4,Saturday,Rusk,177,160,16,1042.99,1920,877.01,45.68
2023-12-04,December,2023,Q4,Monday,Cookies,162,139,19,1266.64,2085,818.36,39.25
2023-12-04,December,2023,Q4,Monday,Bread,113,104,6,1294.88,2288,993.12,43.41
2023-12-04,December,2023,Q4,Monday,Rusk,131,115,11,771.51,1380,608.49,44.09
2023-12-05,December,2023,Q4,Tuesday,Cookies,161,146,13,1248.36,2190,941.64,43.0
2023-12-05,December,2023,Q4,Tuesday,Bread,103,88,15,1225.01,1936,710.99,36.72
2023-12-05,December,2023,Q4,Tuesday,Rusk,133,116,14,836.57,1392,555.43,39.9
2023-12-06,December,2023,Q4,Wednesday,Cookies,153,135,18,1250.44,2025,774.56,38.25
2023-12-06,December,2023,Q4,Wednesday,Bread,110,103,6,1343.35,2266,922.65,40.72
2023-12-06,December,2023,Q4,Wednesday,Rusk,123,107,13,755.68,1284,528.32,41.15
2023-12-07,December,2023,Q4,Thursday,Cookies,152,128,20,1158.89,1920,761.11,39.64
2023-12-07,December,2023,Q4,Thursday,Bread,115,101,11,1341.03,2222,880.97,39.65
2023-12-07,December,2023,Q4,Thursday,Rusk,125,103,18,717.95,1236,518.05,41.91
2023-12-08,December,2023,Q4,Friday,Cookies,182,167,15,1473.51,2505,1031.49,41.18
2023-12-08,December,2023,Q4,Friday,Bread,130,119,8,1527.2,2618,1090.8,41.67
2023-12-08,December,2023,Q4,Friday,Rusk,153,141,10,909.84,1692,782.16,46.23
2023-12-09,December,2023,Q4,Saturday,Cookies,202,183,14,1594.46,2745,1150.54,41.91
2023-12-09,December,2023,Q4,Saturday,Bread,126,106,18,1580.75,2332,751.25,32.21
2023-12-09,December,2023,Q4,Saturday,Rusk,171,158,12,981.68,1896,914.32,48.22
2023-12-11,December,2023,Q4,Monday,Cookies,156,143,11,1248.74,2145,896.26,41.78
2023-12-11,December,2023,Q4,Monday,Bread,113,97,15,1402.76,2134,731.24,34.27
2023-12-11,December,2023,Q4,Monday,Rusk,131,116,15,771.29,1392,620.71,44.59
2023-12-12,December,2023,Q4,Tuesday,Cookies,147,126,17,1118.36,1890,771.64,40.83
2023-12-12,December,2023,Q4,Tuesday,Bread,106,93,8,1296.6,2046,749.4,36.63
2023-12-12,December,2023,Q4,Tuesday,Rusk,142,131,11,878.55,1572,693.45,44.11
2023-12-13,December,2023,Q4,Wednesday,Cookies,155,137,14,1268.15,2055,786.85,38.29
2023-12-13,December,2023,Q4,Wednesday,Bread,112,92,16,1307.06,2024,716.94,35.42
2023-12-13,December,2023,Q4,Wednesday,Rusk,139,123,15,868.62,1476,607.38,41.15
2023-12-14,December,2023,Q4,Thursday,Cookies,150,130,18,1208.19,1950,741.81,38.04
2023-12-14,December,2023,Q4,Thursday,Bread,103,91,10,1215.45,2002,786.55,39.29
2023-12-14,December,2023,Q4,Thursday,Rusk,137,113,19,827.7,1356,528.3,38.96
2023-12-15,December,2023,Q4,Friday,Cookies,199,174,20,1520.55,2610,1089.45,41.74
2023-12-15,December,2023,Q4,Friday,Bread,122,109,12,1436.22,2398,961.78,40.11
2023-12-15,December,2023,Q4,Friday,Rusk,151,135,15,889.95,1620,730.05,45.06
2023-12-16,December,2023,Q4,Saturday,Cookies,184,167,17,1418.02,2505,1086.98,43.39
2023-12-16,December,2023,Q4,Saturday,Bread,140,120,19,1714.88,2640,925.12,35.04
2023-12-16,December,2023,Q4,Saturday,Rusk,149,128,19,921.53,1536,614.47,40.0
2023-12-18,December,2023,Q4,Monday,Cookies,170,159,10,1379.57,2385,1005.43,42.16
2023-12-18,December,2023,Q4,Monday,Bread,115,102,12,1400.2,2244,843.8,37.6
2023-12-18,December,2023,Q4,Monday,Rusk,133,116,13,760.84,1392,631.16,45.34
2023-12-19,December,2023,Q4,Tuesday,Cookies,166,156,9,1319.37,2340,1020.63,43.62
2023-12-19,December,2023,Q4,Tuesday,Bread,103,88,10,1190.69,1936,745.31,38.5
2023-12-19,December,2023,Q4,Tuesday,Rusk,140,122,18,811.72,1464,652.28,44.55
2023-12-20,December,2023,Q4,Wednesday,Cookies,149,139,9,1236.95,2085,848.05,40.67
2023-12-20,December,2023,Q4,Wednesday,Bread,108,93,10,1245.03,2046,800.97,39.15
2023-12-20,December,2023,Q4,Wednesday,Rusk,139,117,19,861.37,1404,542.63,38.65
2023-12-21,December,2023,Q4,Thursday,Cookies,166,154,9,1276.53,2310,1033.47,44.74
2023-12-21,December,2023,Q4,Thursday,Bread,98,87,7,1133.15,1914,780.85,40.8
2023-12-21,December,2023,Q4,Thursday,Rusk,128,113,11,802.02,1356,553.98,40.85
2023-12-22,December,2023,Q4,Friday,Cookies,198,169,26,1617.32,2535,917.68,36.2
2023-12-22,December,2023,Q4,Friday,Bread,119,100,14,1395.88,2200,804.12,36.55
2023-12-22,December,2023,Q4,Friday,Rusk,166,149,13,1045.57,1788,742.43,41.52
2023-12-23,December,2023,Q4,Saturday,Cookies,185,166,14,1543.74,2490,946.26,38.0
2023-12-23,December,2023,Q4,Saturday,Bread,117,98,14,1435.64,2156,720.36,33.41
2023-12-23,December,2023,Q4,Saturday,Rusk,172,143,25,1081.08,1716,634.92,37.0
2023-12-25,December,2023,Q4,Monday,Cookies,147,126,19,1193.21,1890,696.79,36.87
2023-12-25,December,2023,Q4,Monday,Bread,111,100,6,1352.0,2200,848.0,38.55
2023-12-25,December,2023,Q4,Monday,Rusk,148,126,20,882.59,1512,629.41,41.63
2023-12-26,December,2023,Q4,Tuesday,Cookies,147,134,12,1214.38,2010,795.62,39.58
2023-12-26,December,2023,Q4,Tuesday,Bread,112,99,10,1284.21,2178,893.79,41.04
2023-12-26,December,2023,Q4,Tuesday,Rusk,133,121,12,832.2,1452,619.8,42.69
2023-12-27,December,2023,Q4,Wednesday,Cookies,166,150,13,1331.36,2250,918.64,40.83
2023-12-27,December,2023,Q4,Wednesday,Bread,98,81,14,1159.54,1782,622.46,34.93
2023-12-27,December,2023,Q4,Wednesday,Rusk,134,118,11,818.67,1416,597.33,42.18
2023-12-28,December,2023,Q4,Thursday,Cookies,167,145,20,1305.02,2175,869.98,40.0
2023-12-28,December,2023,Q4,Thursday,Bread,104,96,6,1267.41,2112,844.59,39.99
2023-12-28,December,2023,Q4,Thursday,Rusk,122,105,13,759.06,1260,500.94,39.76
2023-12-29,December,2023,Q4,Friday,Cookies,209,190,19,1665.2,2850,1184.8,41.57
2023-12-29,December,2023,Q4,Friday,Bread,118,103,13,1461.49,2266,804.51,35.5
2023-12-29,December,2023,Q4,Friday,Rusk,153,135,14,949.11,1620,670.89,41.41
2023-12-30,December,2023,Q4,Saturday,Cookies,209,194,15,1680.46,2910,1229.54,42.25
2023-12-30,December,2023,Q4,Saturday,Bread,121,112,7,1511.69,2464,952.31,38.65
2023-12-30,December,2023,Q4,Saturday,Rusk,172,148,21,985.43,1776,790.57,44.51
